Date: 2018.06.26
ZFIN ID	ZFIN Symbol	ZFIN Name	Mouse Symbol	Mouse Name	MGI ID	Gene ID	Evidence	Pub ID	
ZDB-GENE-040426-1367	grinab	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1b (glutamate binding)	Grina	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)	MGI:1913418	66168	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1368	flot2b	flotillin 2b	Flot2	flotillin 2	MGI:103309	14252	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1368	flot2b	flotillin 2b	Flot2	flotillin 2	MGI:103309	14252	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1369	spata6l	spermatogenesis associated 6-like	4430402I18Rik	RIKEN cDNA 4430402I18 gene	MGI:1918036	381218	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1369	spata6l	spermatogenesis associated 6-like	4430402I18Rik	RIKEN cDNA 4430402I18 gene	MGI:1918036	381218	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1371	slc44a4	solute carrier family 44, member 4	Slc44a4	solute carrier family 44, member 4	MGI:1917379	70129	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1371	slc44a4	solute carrier family 44, member 4	Slc44a4	solute carrier family 44, member 4	MGI:1917379	70129	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1371	slc44a4	solute carrier family 44, member 4	Slc44a4	solute carrier family 44, member 4	MGI:1917379	70129	PT	ZDB-PUB-161226-1
ZDB-GENE-040426-1372	mis12	MIS12 kinetochore complex component	Mis12	MIS12 kinetochore complex component	MGI:1914389	67139	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1372	mis12	MIS12 kinetochore complex component	Mis12	MIS12 kinetochore complex component	MGI:1914389	67139	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1373	xylb	xylulokinase homolog (H. influenzae)	Xylb	xylulokinase homolog (H. influenzae)	MGI:2142985	102448	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1373	xylb	xylulokinase homolog (H. influenzae)	Xylb	xylulokinase homolog (H. influenzae)	MGI:2142985	102448	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1374	chmp5b	charged multivesicular body protein 5b	Chmp5	charged multivesicular body protein 5	MGI:1924209	76959	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1374	chmp5b	charged multivesicular body protein 5b	Chmp5	charged multivesicular body protein 5	MGI:1924209	76959	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1376	sh3bgrl	SH3 domain binding glutamate-rich protein like	Sh3bgrl	SH3-binding domain glutamic acid-rich protein like	MGI:1930849	56726	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1376	sh3bgrl	SH3 domain binding glutamate-rich protein like	Sh3bgrl	SH3-binding domain glutamic acid-rich protein like	MGI:1930849	56726	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1377	snx15	sorting nexin 15	Snx15	sorting nexin 15	MGI:1916274	69024	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1378	spop	speckle-type POZ protein	Spop	speckle-type POZ protein	MGI:1343085	20747	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1378	spop	speckle-type POZ protein	Spop	speckle-type POZ protein	MGI:1343085	20747	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1378	spop	speckle-type POZ protein	Spop	speckle-type POZ protein	MGI:1343085	20747	CL	ZDB-PUB-160216-6
ZDB-GENE-040426-1379	clcnk	chloride channel K	Clcnka	chloride channel, voltage-sensitive Ka	MGI:1329026	12733	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1379	clcnk	chloride channel K	Clcnka	chloride channel, voltage-sensitive Ka	MGI:1329026	12733	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1379	clcnk	chloride channel K	Clcnkb	chloride channel, voltage-sensitive Kb	MGI:1930643	56365	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1379	clcnk	chloride channel K	Clcnkb	chloride channel, voltage-sensitive Kb	MGI:1930643	56365	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1380	cybb	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	Cybb	cytochrome b-245, beta polypeptide	MGI:88574	13058	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1380	cybb	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	Cybb	cytochrome b-245, beta polypeptide	MGI:88574	13058	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1382	mif4gda	MIF4G domain containing a	Mif4gd	MIF4G domain containing	MGI:1916924	69674	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1382	mif4gda	MIF4G domain containing a	Mif4gd	MIF4G domain containing	MGI:1916924	69674	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1383	kcmf1	potassium channel modulatory factor 1	Kcmf1	potassium channel modulatory factor 1	MGI:1921537	74287	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1383	kcmf1	potassium channel modulatory factor 1	Kcmf1	potassium channel modulatory factor 1	MGI:1921537	74287	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1385	elof1	ELF1 homolog, elongation factor 1	Elof1	ELF1 homolog, elongation factor 1	MGI:1913376	66126	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1385	elof1	ELF1 homolog, elongation factor 1	Elof1	ELF1 homolog, elongation factor 1	MGI:1913376	66126	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1386	tmem231	transmembrane protein 231	Tmem231	transmembrane protein 231	MGI:2685024	234740	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1386	tmem231	transmembrane protein 231	Tmem231	transmembrane protein 231	MGI:2685024	234740	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1388	ggt1a	gamma-glutamyltransferase 1a	Ggt1	gamma-glutamyltransferase 1	MGI:95706	14598	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1388	ggt1a	gamma-glutamyltransferase 1a	Ggt1	gamma-glutamyltransferase 1	MGI:95706	14598	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1389	ccdc25	coiled-coil domain containing 25	Ccdc25	coiled-coil domain containing 25	MGI:1914429	67179	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1389	ccdc25	coiled-coil domain containing 25	Ccdc25	coiled-coil domain containing 25	MGI:1914429	67179	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1390	stn1	STN1, CST complex subunit	Stn1	STN1, CST complex subunit	MGI:1915581	108689	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1390	stn1	STN1, CST complex subunit	Stn1	STN1, CST complex subunit	MGI:1915581	108689	AA	ZDB-PUB-160721-4
ZDB-GENE-040426-1390	stn1	STN1, CST complex subunit	Stn1	STN1, CST complex subunit	MGI:1915581	108689	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1391	tra2a	transformer 2 alpha homolog	Tra2a	transformer 2 alpha	MGI:1933972	101214	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1391	tra2a	transformer 2 alpha homolog	Tra2a	transformer 2 alpha	MGI:1933972	101214	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1392	nek4	NIMA-related kinase 4	Nek4	NIMA (never in mitosis gene a)-related expressed kinase 4	MGI:1344404	23955	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1392	nek4	NIMA-related kinase 4	Nek4	NIMA (never in mitosis gene a)-related expressed kinase 4	MGI:1344404	23955	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1393	pigm	phosphatidylinositol glycan anchor biosynthesis, class M	Pigm	phosphatidylinositol glycan anchor biosynthesis, class M	MGI:1914806	67556	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1395	gpr39	G protein-coupled receptor 39	Gpr39	G protein-coupled receptor 39	MGI:1918361	71111	AA	ZDB-PUB-130405-11
ZDB-GENE-040426-1396	fam172a	family with sequence similarity 172, member A	Fam172a	family with sequence similarity 172, member A	MGI:1915925	68675	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1396	fam172a	family with sequence similarity 172, member A	Fam172a	family with sequence similarity 172, member A	MGI:1915925	68675	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1398	cpne5b	copine Vb	Cpne5	copine V	MGI:2385908	240058	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1398	cpne5b	copine Vb	Cpne5	copine V	MGI:2385908	240058	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1399	bag2	BCL2 associated athanogene 2	Bag2	BCL2-associated athanogene 2	MGI:1891254	213539	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1399	bag2	BCL2 associated athanogene 2	Bag2	BCL2-associated athanogene 2	MGI:1891254	213539	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1400	tpst2	tyrosylprotein sulfotransferase 2	Tpst2	protein-tyrosine sulfotransferase 2	MGI:1309516	22022	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1400	tpst2	tyrosylprotein sulfotransferase 2	Tpst2	protein-tyrosine sulfotransferase 2	MGI:1309516	22022	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1401	cacng2a	calcium channel, voltage-dependent, gamma subunit 2a	Cacng2	calcium channel, voltage-dependent, gamma subunit 2	MGI:1316660	12300	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1401	cacng2a	calcium channel, voltage-dependent, gamma subunit 2a	Cacng2	calcium channel, voltage-dependent, gamma subunit 2	MGI:1316660	12300	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1404	wipi1	WD repeat domain, phosphoinositide interacting 1	Wipi1	WD repeat domain, phosphoinositide interacting 1	MGI:1261864	52639	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1404	wipi1	WD repeat domain, phosphoinositide interacting 1	Wipi1	WD repeat domain, phosphoinositide interacting 1	MGI:1261864	52639	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1406	adprm	ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent	Adprm	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	MGI:1913608	66358	AA	ZDB-PUB-120807-19
ZDB-GENE-040426-1406	adprm	ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent	Adprm	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	MGI:1913608	66358	AA	ZDB-PUB-150219-2
ZDB-GENE-040426-1406	adprm	ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent	Adprm	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	MGI:1913608	66358	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1408	slc30a4	solute carrier family 30 (zinc transporter), member 4	Slc30a4	solute carrier family 30 (zinc transporter), member 4	MGI:1345282	22785	AA	ZDB-PUB-060313-2
ZDB-GENE-040426-1408	slc30a4	solute carrier family 30 (zinc transporter), member 4	Slc30a4	solute carrier family 30 (zinc transporter), member 4	MGI:1345282	22785	AA	ZDB-PUB-060517-23
ZDB-GENE-040426-1408	slc30a4	solute carrier family 30 (zinc transporter), member 4	Slc30a4	solute carrier family 30 (zinc transporter), member 4	MGI:1345282	22785	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1409	aes	amino-terminal enhancer of split	Aes	amino-terminal enhancer of split	MGI:95806	14797	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1409	aes	amino-terminal enhancer of split	Aes	amino-terminal enhancer of split	MGI:95806	14797	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1410	slc18a3b	solute carrier family 18 (vesicular acetylcholine transporter), member 3b	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3	MGI:1101061	20508	AA	ZDB-PUB-090828-10
ZDB-GENE-040426-1410	slc18a3b	solute carrier family 18 (vesicular acetylcholine transporter), member 3b	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3	MGI:1101061	20508	AA	ZDB-PUB-140210-18
ZDB-GENE-040426-1410	slc18a3b	solute carrier family 18 (vesicular acetylcholine transporter), member 3b	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3	MGI:1101061	20508	CL	ZDB-PUB-140210-18
ZDB-GENE-040426-1411	bhlhe22	basic helix-loop-helix family, member e22	Bhlhe22	basic helix-loop-helix family, member e22	MGI:1930001	59058	AA	ZDB-PUB-041111-19
ZDB-GENE-040426-1412	ildr1a	immunoglobulin-like domain containing receptor 1a	Ildr1	immunoglobulin-like domain containing receptor 1	MGI:2146574	106347	AA	ZDB-PUB-110131-3
ZDB-GENE-040426-1413	bmp5	bone morphogenetic protein 5	Bmp5	bone morphogenetic protein 5	MGI:88181	12160	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1413	bmp5	bone morphogenetic protein 5	Bmp5	bone morphogenetic protein 5	MGI:88181	12160	CL	ZDB-PUB-040811-3
ZDB-GENE-040426-1414	lyar	Ly1 antibody reactive homolog (mouse)	Lyar	Ly1 antibody reactive clone	MGI:107470	17089	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1414	lyar	Ly1 antibody reactive homolog (mouse)	Lyar	Ly1 antibody reactive clone	MGI:107470	17089	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1415	srsf10b	serine/arginine-rich splicing factor 10b	Srsf10	serine/arginine-rich splicing factor 10	MGI:1333805	14105	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1415	srsf10b	serine/arginine-rich splicing factor 10b	Srsf10	serine/arginine-rich splicing factor 10	MGI:1333805	14105	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1415	srsf10b	serine/arginine-rich splicing factor 10b	Srsf10	serine/arginine-rich splicing factor 10	MGI:1333805	14105	PT	ZDB-PUB-030905-1
ZDB-GENE-040426-1417	wdr77	WD repeat domain 77	Wdr77	WD repeat domain 77	MGI:1917715	70465	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1419	pno1	partner of NOB1 homolog	Pno1	partner of NOB1 homolog	MGI:1913499	66249	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1419	pno1	partner of NOB1 homolog	Pno1	partner of NOB1 homolog	MGI:1913499	66249	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1421	cct4	chaperonin containing TCP1, subunit 4 (delta)	Cct4	chaperonin containing Tcp1, subunit 4 (delta)	MGI:104689	12464	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1421	cct4	chaperonin containing TCP1, subunit 4 (delta)	Cct4	chaperonin containing Tcp1, subunit 4 (delta)	MGI:104689	12464	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1430	mb	myoglobin	Mb	myoglobin	MGI:96922	17189	AA	ZDB-PUB-100823-1
ZDB-GENE-040426-1432	pdcd10a	programmed cell death 10a	Pdcd10	programmed cell death 10	MGI:1928396	56426	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1432	pdcd10a	programmed cell death 10a	Pdcd10	programmed cell death 10	MGI:1928396	56426	AA	ZDB-PUB-170214-95
ZDB-GENE-040426-1432	pdcd10a	programmed cell death 10a	Pdcd10	programmed cell death 10	MGI:1928396	56426	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1433	tsc22d3	TSC22 domain family, member 3	Tsc22d3	TSC22 domain family, member 3	MGI:1196284	14605	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1433	tsc22d3	TSC22 domain family, member 3	Tsc22d3	TSC22 domain family, member 3	MGI:1196284	14605	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1434	sypl2a	synaptophysin-like 2a	Sypl2	synaptophysin-like 2	MGI:1328311	17306	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1434	sypl2a	synaptophysin-like 2a	Sypl2	synaptophysin-like 2	MGI:1328311	17306	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1435	ilk	integrin-linked kinase	Ilk	integrin linked kinase	MGI:1195267	16202	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1435	ilk	integrin-linked kinase	Ilk	integrin linked kinase	MGI:1195267	16202	AA	ZDB-PUB-141031-6
ZDB-GENE-040426-1435	ilk	integrin-linked kinase	Ilk	integrin linked kinase	MGI:1195267	16202	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1438	nr2f1b	nuclear receptor subfamily 2, group F, member 1b	Nr2f1	nuclear receptor subfamily 2, group F, member 1	MGI:1352451	13865	AA	ZDB-PUB-071118-46
ZDB-GENE-040426-1438	nr2f1b	nuclear receptor subfamily 2, group F, member 1b	Nr2f1	nuclear receptor subfamily 2, group F, member 1	MGI:1352451	13865	AA	ZDB-PUB-140827-3
ZDB-GENE-040426-1438	nr2f1b	nuclear receptor subfamily 2, group F, member 1b	Nr2f1	nuclear receptor subfamily 2, group F, member 1	MGI:1352451	13865	AA	ZDB-PUB-150226-13
ZDB-GENE-040426-1438	nr2f1b	nuclear receptor subfamily 2, group F, member 1b	Nr2f1	nuclear receptor subfamily 2, group F, member 1	MGI:1352451	13865	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1441	ptpn12	protein tyrosine phosphatase, non-receptor type 12	Ptpn12	protein tyrosine phosphatase, non-receptor type 12	MGI:104673	19248	AA	ZDB-PUB-150808-6
ZDB-GENE-040426-1442	slc25a34	solute carrier family 25, member 34	Slc25a34	solute carrier family 25, member 34	MGI:2686215	384071	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1442	slc25a34	solute carrier family 25, member 34	Slc25a34	solute carrier family 25, member 34	MGI:2686215	384071	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1443	cdkal1	CDK5 regulatory subunit associated protein 1-like 1	Cdkal1	CDK5 regulatory subunit associated protein 1-like 1	MGI:1921765	68916	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1443	cdkal1	CDK5 regulatory subunit associated protein 1-like 1	Cdkal1	CDK5 regulatory subunit associated protein 1-like 1	MGI:1921765	68916	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1444	psmd3	proteasome 26S subunit, non-ATPase 3	Psmd3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	MGI:98858	22123	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1444	psmd3	proteasome 26S subunit, non-ATPase 3	Psmd3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	MGI:98858	22123	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1446	irx2a	iroquois homeobox 2a	Irx2	Iroquois homeobox 2	MGI:1197526	16372	AA	ZDB-PUB-040408-3
ZDB-GENE-040426-1446	irx2a	iroquois homeobox 2a	Irx2	Iroquois homeobox 2	MGI:1197526	16372	AA	ZDB-PUB-040514-10
ZDB-GENE-040426-1446	irx2a	iroquois homeobox 2a	Irx2	Iroquois homeobox 2	MGI:1197526	16372	AA	ZDB-PUB-100427-6
ZDB-GENE-040426-1446	irx2a	iroquois homeobox 2a	Irx2	Iroquois homeobox 2	MGI:1197526	16372	CL	ZDB-PUB-040514-10
ZDB-GENE-040426-1448	zgc:65873	zgc:65873	2410004B18Rik	RIKEN cDNA 2410004B18 gene	MGI:1913671	66421	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1448	zgc:65873	zgc:65873	2410004B18Rik	RIKEN cDNA 2410004B18 gene	MGI:1913671	66421	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1450	fbxo45	F-box protein 45	Fbxo45	F-box protein 45	MGI:2447775	268882	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1450	fbxo45	F-box protein 45	Fbxo45	F-box protein 45	MGI:2447775	268882	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1451	fzd6	frizzled class receptor 6	Fzd6	frizzled class receptor 6	MGI:108474	14368	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1453	arpc5la	actin related protein 2/3 complex, subunit 5-like, a	Arpc5l	actin related protein 2/3 complex, subunit 5-like	MGI:1921442	74192	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1453	arpc5la	actin related protein 2/3 complex, subunit 5-like, a	Arpc5l	actin related protein 2/3 complex, subunit 5-like	MGI:1921442	74192	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1455	tfap2e	transcription factor AP-2 epsilon	Tfap2e	transcription factor AP-2, epsilon	MGI:2679630	332937	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1455	tfap2e	transcription factor AP-2 epsilon	Tfap2e	transcription factor AP-2, epsilon	MGI:2679630	332937	AA	ZDB-PUB-120117-11
ZDB-GENE-040426-1455	tfap2e	transcription factor AP-2 epsilon	Tfap2e	transcription factor AP-2, epsilon	MGI:2679630	332937	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1457	shox2	short stature homeobox 2	Shox2	short stature homeobox 2	MGI:1201673	20429	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1457	shox2	short stature homeobox 2	Shox2	short stature homeobox 2	MGI:1201673	20429	AA	ZDB-PUB-141209-13
ZDB-GENE-040426-1457	shox2	short stature homeobox 2	Shox2	short stature homeobox 2	MGI:1201673	20429	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1459	glipr1b	GLI pathogenesis-related 1b	Glipr1	GLI pathogenesis-related 1 (glioma)	MGI:1920940	73690	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1459	glipr1b	GLI pathogenesis-related 1b	Glipr1	GLI pathogenesis-related 1 (glioma)	MGI:1920940	73690	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1467	srsf1b	serine/arginine-rich splicing factor 1b	Srsf1	serine/arginine-rich splicing factor 1	MGI:98283	110809	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1467	srsf1b	serine/arginine-rich splicing factor 1b	Srsf1	serine/arginine-rich splicing factor 1	MGI:98283	110809	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1469	onecut1	one cut homeobox 1	Onecut1	one cut domain, family member 1	MGI:1196423	15379	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1469	onecut1	one cut homeobox 1	Onecut1	one cut domain, family member 1	MGI:1196423	15379	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1472	nkain1	sodium/potassium transporting ATPase interacting 1	Nkain1	Na+/K+ transporting ATPase interacting 1	MGI:1914399	67149	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1472	nkain1	sodium/potassium transporting ATPase interacting 1	Nkain1	Na+/K+ transporting ATPase interacting 1	MGI:1914399	67149	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1473	rasd1	RAS, dexamethasone-induced 1	Rasd1	RAS, dexamethasone-induced 1	MGI:1270848	19416	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1473	rasd1	RAS, dexamethasone-induced 1	Rasd1	RAS, dexamethasone-induced 1	MGI:1270848	19416	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1478	purbb	purine-rich element binding protein Bb	Purb	purine rich element binding protein B	MGI:1338779	19291	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1478	purbb	purine-rich element binding protein Bb	Purb	purine rich element binding protein B	MGI:1338779	19291	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1480	psmd2	proteasome 26S subunit, non-ATPase 2	Psmd2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	MGI:1096584	21762	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1480	psmd2	proteasome 26S subunit, non-ATPase 2	Psmd2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	MGI:1096584	21762	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1481	rps10	ribosomal protein S10	Rps10	ribosomal protein S10	MGI:1914347	67097	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1481	rps10	ribosomal protein S10	Rps10	ribosomal protein S10	MGI:1914347	67097	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1483	ccdc124	coiled-coil domain containing 124	Ccdc124	coiled-coil domain containing 124	MGI:1916403	234388	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1483	ccdc124	coiled-coil domain containing 124	Ccdc124	coiled-coil domain containing 124	MGI:1916403	234388	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1485	grap2b	GRB2 related adaptor protein 2b	Grap2	GRB2-related adaptor protein 2	MGI:1333842	17444	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1485	grap2b	GRB2 related adaptor protein 2b	Grap2	GRB2-related adaptor protein 2	MGI:1333842	17444	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1486	rabgef1	RAB guanine nucleotide exchange factor (GEF) 1	Rabgef1	RAB guanine nucleotide exchange factor (GEF) 1	MGI:1929459	56715	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1487	rad23b	RAD23 homolog B, nucleotide excision repair protein	Rad23b	RAD23 homolog B, nucleotide excision repair protein	MGI:105128	19359	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1487	rad23b	RAD23 homolog B, nucleotide excision repair protein	Rad23b	RAD23 homolog B, nucleotide excision repair protein	MGI:105128	19359	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1488	trip13	thyroid hormone receptor interactor 13	Trip13	thyroid hormone receptor interactor 13	MGI:1916966	69716	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1488	trip13	thyroid hormone receptor interactor 13	Trip13	thyroid hormone receptor interactor 13	MGI:1916966	69716	AA	ZDB-PUB-071118-46
ZDB-GENE-040426-1488	trip13	thyroid hormone receptor interactor 13	Trip13	thyroid hormone receptor interactor 13	MGI:1916966	69716	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1490	macrod2	MACRO domain containing 2	Macrod2	MACRO domain containing 2	MGI:1920149	72899	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1490	macrod2	MACRO domain containing 2	Macrod2	MACRO domain containing 2	MGI:1920149	72899	CL	ZDB-PUB-030905-1
ZDB-GENE-040426-1492	aprt	adenine phosphoribosyltransferase	Aprt	adenine phosphoribosyl transferase	MGI:88061	11821	AA	ZDB-PUB-030905-1
ZDB-GENE-040426-1492	aprt	adenine phosphoribosyltransferase	Aprt	adenine phosphoribosyl transferase	MGI:88061	11821	CL	ZDB-PUB-030905-1
